"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.757018871E2,5.377391875E-2,-1.852280974E-2,-1.603891253E-2
4.757118471E2,1.509634137E-2,2.534504861E-2,-3.262161613E-2
4.757218071E2,-2.442498922E-2,6.653166622E-2,-2.535557359E-2
4.757317671E2,-4.626433969E-2,1.199068049E-1,-8.456243277E-3
4.757417271E2,-6.055727363E-2,1.400966558E-1,2.757546902E-3
4.757516871E2,-5.624027431E-2,1.519767362E-1,-3.288561791E-2
4.757616471E2,-8.048049152E-2,1.489481708E-1,1.572901011E-4
4.757716071E2,-1.093856174E-1,1.436181414E-1,1.972675145E-2
4.757815671E2,-1.114239568E-1,1.187177736E-1,5.868791878E-2
4.757915271E2,-9.143700421E-2,4.938178271E-2,8.935627252E-2
4.758014871E2,-2.830578625E-2,-1.076969415E-2,9.188285440E-2
4.758114471E2,3.806361973E-2,-8.808742672E-2,8.099680066E-2
4.758214071E2,7.339425087E-2,-1.474390045E-1,4.841143727E-2
4.758313671E2,6.910941124E-2,-1.998031595E-1,1.610323191E-2
4.758413271E2,2.702816963E-2,-1.739596358E-1,1.818776429E-3
4.758512871E2,-4.385353267E-2,-9.735117048E-2,3.152906388E-2
4.758612471E2,-9.449392855E-2,-3.803321421E-3,3.171705186E-2
4.758712071E2,-1.398735845E-1,9.386506051E-2,3.956693888E-2
4.758811671E2,-1.178646648E-1,1.668599465E-1,1.116116524E-2
4.758911271E2,-5.325059295E-2,1.847161737E-1,-5.378853679E-3
4.759010871E2,2.327484190E-2,2.020362112E-1,-3.281048119E-2
4.759110471E2,9.140309036E-2,2.249154890E-1,-1.084541559E-2
4.759210071E2,1.170361143E-1,2.220360276E-1,-2.423670888E-3
4.759309671E2,1.214045691E-1,1.964831105E-1,3.676144481E-2
4.759409271E2,1.217495549E-1,1.697519794E-1,5.573507488E-2
4.759508871E2,1.382837266E-1,8.168355614E-2,3.307185173E-2
4.759608471E2,1.889931196E-1,-1.795124441E-2,6.974266469E-3
4.759708071E2,2.250961679E-1,-9.184923291E-2,2.210013628E-2
4.759807671E2,2.157762909E-1,-1.435079214E-1,1.889410794E-2
4.759907271E2,1.681542277E-1,-1.657290950E-1,5.602217317E-2
4.760006871E2,1.184786224E-1,-1.539294139E-1,5.292051762E-2
4.760106471E2,6.473569393E-2,-1.196197066E-1,4.077088058E-2
4.760206071E2,6.778384745E-2,-9.171825528E-2,5.883117557E-2
4.760305671E2,7.984899223E-2,-5.099386007E-2,5.832422197E-2
4.760405271E2,4.750511885E-2,-2.691385657E-2,3.855595529E-2
4.760504871E2,3.433485031E-2,-6.847674251E-3,8.655048609E-3
4.760604462E2,3.114227057E-2,6.959268361E-2,-1.541501462E-2
4.760704062E2,3.420036435E-3,9.844255328E-2,-4.102991223E-2
4.760803662E2,-1.166870356E-2,1.165692142E-1,-4.709405959E-2
4.760903262E2,-2.760528982E-2,9.986401141E-2,-2.744390666E-2
4.761002862E2,-1.815677404E-2,5.865283549E-2,-2.320321351E-2
4.761102462E2,-1.350648344E-2,2.197442114E-2,-2.593415558E-2
4.761202062E2,-1.030162454E-2,1.645845026E-2,-3.132353425E-3
4.761301662E2,1.337725997E-2,2.115522623E-3,-1.276564121E-2
4.761401262E2,1.767087042E-2,4.221982062E-3,-3.194480091E-2
4.761500862E2,-2.021967173E-3,3.543120325E-3,-6.065024436E-2
4.761600462E2,-2.302224219E-2,1.373569429E-2,-3.312856972E-2
4.761700062E2,-5.872066319E-2,4.184559882E-3,1.164970011E-2
4.761799662E2,-1.026350069E-1,-8.674636781E-3,-1.487882495E-2
4.761899262E2,-1.199760944E-1,3.829926252E-5,-2.753863156E-2
4.761998862E2,-1.417031783E-1,1.702007532E-2,-5.287695587E-2
4.762098462E2,-1.645804095E-1,4.553870022E-2,-9.112417817E-2
4.762198062E2,-1.565972060E-1,7.154916197E-2,-7.810359836E-2
4.762297662E2,-1.721835440E-1,1.271824953E-1,-7.242770612E-2
4.762397262E2,-1.719788915E-1,1.636208814E-1,-6.802270621E-2
4.762496862E2,-1.854070222E-1,1.654110065E-1,-4.685666263E-2
4.762596462E2,-1.795720857E-1,1.475720286E-1,-4.250458002E-2
4.762696062E2,-1.436280817E-1,1.064093846E-1,-2.559384763E-2
4.762795662E2,-9.708950758E-2,7.492212832E-2,3.203806400E-2
4.762895262E2,-4.404122829E-2,2.681591570E-2,5.073102772E-2
4.762994862E2,2.994476080E-2,-1.615965754E-2,7.564893723E-2
4.763094462E2,8.371575594E-2,-4.658652127E-2,9.401767284E-2
4.763194062E2,1.439736521E-1,-8.859730393E-2,8.541817278E-2
4.763293662E2,1.954040068E-1,-1.066394725E-1,4.241599470E-2
4.763393262E2,2.161043197E-1,-8.560616076E-2,2.647619247E-2
4.763492862E2,1.996157563E-1,-6.023070663E-2,6.293416679E-2
4.763592462E2,1.544039154E-1,-4.025837213E-2,7.776884526E-2
4.763692062E2,1.048335600E-1,-4.137460560E-2,7.674470544E-2
4.763791662E2,9.954299927E-2,6.922518611E-3,6.207521081E-2
4.763891252E2,1.306267977E-1,7.559572756E-2,5.416685164E-2
4.763990852E2,1.495150584E-1,1.246597141E-1,3.514644384E-2
4.764090452E2,1.741651654E-1,1.589302450E-1,-2.518512726E-2
4.764190052E2,1.667520654E-1,1.400302899E-1,-1.403974950E-2
4.764289652E2,1.319202018E-1,1.286024916E-1,5.892794698E-2
4.764389252E2,1.257215685E-1,1.105378112E-1,1.636083099E-1
4.764488852E2,1.084331059E-1,2.394376338E-2,2.099512947E-1
4.764588452E2,6.941229701E-2,-7.559982061E-2,2.104600024E-1
4.764688052E2,5.130288541E-2,-1.297789514E-1,1.913287899E-1
4.764787652E2,4.880670905E-2,-1.195065629E-1,1.295766377E-1
4.764887252E2,3.388052166E-2,-8.365494490E-2,5.009192705E-2
4.764986852E2,4.608307600E-2,-4.105271637E-2,4.119012594E-2
4.765086452E2,9.099904776E-2,3.738183439E-2,4.356935799E-2
4.765186052E2,8.944193423E-2,9.606010526E-2,7.205640793E-2
4.765285652E2,5.526612818E-2,1.531572890E-1,7.381261915E-2
4.765385252E2,2.837536812E-2,1.709024191E-1,3.411879569E-2
4.765484852E2,-3.268008828E-2,1.939767015E-1,-2.521933347E-2
4.765584452E2,-1.000446904E-1,1.762382957E-1,-6.841037661E-2
4.765684052E2,-1.333749890E-1,1.571041596E-1,-4.967238933E-2
4.765783652E2,-1.649552161E-1,1.200026992E-1,-1.903151751E-2
4.765883252E2,-1.363225704E-1,5.813067913E-2,4.888272285E-3
4.765982852E2,-7.836029112E-2,3.294321299E-3,-3.119343370E-2
4.766082452E2,-5.280561984E-2,-1.941831082E-2,-5.690597981E-2
4.766182052E2,-3.902548671E-2,-7.903973758E-3,-3.504470229E-2
4.766281652E2,-4.436633348E-2,2.923373938E-2,-8.969628811E-4
4.766381252E2,-5.651100039E-2,1.373335540E-2,-1.365617216E-3
4.766480852E2,-6.535140574E-2,1.670549512E-3,2.015447527E-2
4.766580452E2,-8.070268571E-2,-2.104617566E-2,4.745600224E-3
4.766680052E2,-6.633724630E-2,-1.952648431E-2,-7.886139750E-3
4.766779652E2,-2.795904636E-2,2.205452800E-2,-3.554522395E-3
4.766879252E2,2.510209680E-2,2.522868901E-2,2.953019321E-2
4.766978852E2,5.121459246E-2,8.753281832E-3,2.414315343E-2
4.767078452E2,9.738596141E-2,-3.922838509E-2,-4.022007287E-3
4.767178052E2,1.095546019E-1,-4.860468775E-2,-2.494919211E-2
4.767277652E2,6.530579746E-2,-2.586223483E-2,5.648410320E-4
4.767377252E2,-1.021274686E-2,7.368076444E-3,3.042949498E-2
4.767476852E2,-3.299174488E-2,2.635632455E-2,8.807602465E-2
4.767576452E2,-2.125170529E-2,3.157467216E-2,1.238595226E-1
4.767676052E2,2.938225865E-3,2.476997495E-2,1.317015159E-1
4.767775652E2,1.480690420E-2,-1.476041883E-2,1.014860290E-1
4.767875252E2,5.002409935E-2,-3.351273179E-2,8.866630107E-2
4.767974852E2,7.067178726E-2,-4.039373517E-2,8.416131377E-2
4.768074452E2,9.592474222E-2,-3.311746001E-2,7.992617548E-2
4.768174052E2,1.476369327E-1,-3.059643298E-2,7.721569866E-2
4.768273652E2,1.793300110E-1,2.098419517E-2,6.674772084E-2
4.768373252E2,1.832757121E-1,5.342571706E-2,3.988970518E-2
4.768472852E2,1.369926614E-1,1.000981924E-1,1.664994657E-2
4.768572452E2,9.742747664E-2,1.282332399E-1,-7.285045981E-3
4.768672052E2,8.322049677E-2,1.461479393E-1,1.836902797E-3
4.768771652E2,1.088991290E-1,1.433953625E-1,3.169541717E-2
4.768871252E2,1.183967614E-1,1.373654214E-1,5.784972042E-2
4.768970852E2,1.469528085E-1,1.578990886E-1,5.061057508E-2
4.769070452E2,1.474784732E-1,1.177866045E-1,3.427053094E-3
4.769170052E2,1.481696141E-1,4.979664266E-2,-3.022425771E-2
4.769269652E2,1.430585629E-1,8.806199133E-3,-1.518755794E-2
4.769369252E2,1.290854716E-1,-2.666184157E-2,3.031898260E-2
4.769468852E2,1.221571058E-1,-3.975697339E-2,5.400400668E-2
4.769568452E2,9.017166674E-2,-4.094337344E-2,7.232976526E-2
4.769668052E2,4.622399390E-2,-1.872015327E-2,2.473956943E-3
4.769767652E2,-2.587159038E-2,2.862855256E-2,-3.871499956E-2
4.769867252E2,-1.274558526E-1,5.784796625E-2,-3.319113493E-2
4.769966852E2,-1.603382546E-1,9.697957993E-2,9.390628338E-4
4.770066452E2,-1.206245506E-1,9.206177920E-2,-1.084512323E-2
4.770166052E2,-6.775519609E-2,4.183770508E-2,-2.653407991E-2
4.770265652E2,-6.415857375E-2,1.527877450E-3,-5.417152941E-2
4.770365252E2,-9.726960182E-2,-9.832970202E-3,-1.031478077E-1
4.770464852E2,-1.250965011E-1,-1.178097010E-2,-7.947623223E-2
4.770564452E2,-1.467686212E-1,-5.380023122E-3,-5.629348397E-2
4.770664057E2,-1.511832690E-1,-2.131485522E-2,-2.715710074E-2
4.770763657E2,-1.112198889E-1,-4.526885122E-2,-3.201876819E-2
4.770863257E2,-3.670355737E-2,-9.201441675E-2,-4.062294602E-2
4.770962857E2,-1.887364268E-2,-7.058641791E-2,-2.570874542E-2
4.771062457E2,-2.653524935E-2,-5.543335855E-2,-1.077261776E-2
4.771162057E2,-5.747579098E-2,-4.625030637E-2,-1.529280782E-2
4.771261657E2,-8.936416626E-2,-4.281535953E-2,1.100913763E-2
4.771361257E2,-1.057199979E-1,-5.963253647E-2,4.130999386E-2
4.771460857E2,-6.815748453E-2,-4.826701105E-2,1.025660098E-2
4.771560457E2,-1.805620193E-2,-1.708264053E-3,1.393333018E-2
4.771660057E2,4.066796958E-2,4.499432445E-2,4.748523831E-3
4.771759657E2,6.794406116E-2,9.403989226E-2,-1.200901151E-2
4.771859257E2,4.498379946E-2,1.309647667E-1,-6.017428100E-2
4.771958857E2,1.691716433E-2,1.243059576E-1,-5.462176502E-2
4.772058457E2,-1.366786659E-2,7.822025031E-2,-2.712377161E-2
4.772158057E2,1.415610909E-2,5.570262283E-2,6.016492546E-2
4.772257657E2,7.747443795E-2,1.415640146E-2,1.295304447E-1
4.772357257E2,1.486929399E-1,-2.899663478E-2,1.433339667E-1
4.772456857E2,2.002800000E-1,-2.584001541E-2,1.013819486E-1
4.772556457E2,2.266322315E-1,-2.268573493E-2,2.565231979E-2
4.772656057E2,1.683863622E-1,2.340903550E-2,-3.715905547E-3
4.772755657E2,1.189317816E-1,6.525054127E-2,2.857124984E-2
4.772855257E2,1.418897045E-1,9.146799445E-2,1.013041806E-1
4.772954857E2,2.166574663E-1,6.427171737E-2,1.305300263E-1
4.773054457E2,2.326080859E-1,5.772692889E-2,8.056059837E-2
4.773154057E2,2.109581852E-1,8.687412947E-2,-1.893533081E-2
4.773253657E2,7.481220067E-2,1.445718223E-1,-1.111538154E-1
4.773353257E2,-6.504676580E-2,1.998215783E-1,-1.414204654E-1
4.773452857E2,-1.568983376E-1,2.309474766E-1,-1.012582800E-1
4.773552457E2,-1.083354574E-1,1.833543572E-1,-4.372167796E-2
4.773652057E2,-2.788420200E-2,9.277192354E-2,2.197266698E-2
4.773751657E2,1.080273092E-2,2.393148422E-2,3.639774799E-2
4.773851257E2,1.607808888E-2,-1.837429047E-2,4.045863926E-2
4.773950857E2,-2.013781071E-3,-5.964423090E-2,5.873118818E-2
4.774050457E2,-1.038465500E-3,-1.209619349E-1,6.692781508E-2
4.774150057E2,4.118895650E-2,-1.937922218E-1,5.910891831E-2
4.774249657E2,7.521624327E-2,-2.269111437E-1,5.220511079E-2
4.774349257E2,1.191995841E-1,-2.048902372E-1,5.732551754E-2
4.774448857E2,1.148504251E-1,-1.410576457E-1,3.550809413E-2
4.774548457E2,8.493899345E-2,-7.962007374E-2,7.893741131E-5
4.774648057E2,1.370470405E-2,-5.263663530E-3,-4.493000507E-3
4.774747657E2,-8.943901062E-3,5.511205405E-2,-1.584127665E-2
4.774847257E2,-4.301153362E-2,1.032650444E-1,-4.814685076E-2
4.774946857E2,-4.772906721E-2,1.683340296E-1,-1.012796223E-2
4.775046457E2,-6.285990715E-2,1.836341465E-1,2.880455375E-2
4.775146057E2,-4.322905004E-2,1.727975017E-1,6.287920296E-2
4.775245657E2,8.148679733E-3,1.158251560E-1,8.868647397E-2
4.775345257E2,4.536854625E-2,6.483100355E-2,4.295306146E-2
4.775444857E2,4.198125422E-2,3.738855869E-2,3.191351831E-2
4.775544457E2,-2.154231191E-2,4.731654614E-2,1.861928880E-2
4.775644057E2,-7.804220259E-2,7.621290118E-2,1.236949235E-2
4.775743657E2,-6.340896070E-2,1.931218386E-2,3.353582829E-2
4.775843257E2,-1.875552893E-2,-1.398098499E-2,5.575554013E-2
4.775942857E2,7.123662829E-3,-3.451728344E-2,9.426325589E-2
4.776042458E2,1.466423213E-2,-2.498690665E-2,8.337164730E-2
4.776142057E2,-2.242582619E-2,2.016412318E-2,5.630050063E-2
4.776241657E2,-5.770500183E-2,7.586616129E-2,1.824448228E-2
4.776341257E2,-7.090333700E-2,1.038295931E-1,1.463148773E-2
4.776440857E2,-2.648554802E-2,8.639027238E-2,6.008569568E-2
4.776540457E2,4.286886156E-2,5.210249215E-2,8.976908594E-2
4.776640057E2,1.121911114E-1,2.498456776E-2,1.356957489E-1
4.776739658E2,1.361278582E-1,2.928782612E-2,1.231590262E-1
4.776839257E2,1.347514236E-1,3.946490496E-2,7.952213287E-2
4.776938857E2,1.150708652E-1,4.246657312E-2,5.574092209E-2
4.777038457E2,8.127863646E-2,5.269042969E-2,4.490193844E-2
4.777138057E2,7.446429133E-2,3.539027274E-2,3.193222940E-2
4.777237657E2,1.427147466E-1,1.357431114E-2,2.091782928E-2
4.777337257E2,2.134713185E-1,-2.390955716E-2,1.296152294E-2
4.777436857E2,1.885399604E-1,-2.178438663E-2,2.892734528E-2
4.777536457E2,1.766642654E-1,-7.287677228E-3,2.433143377E-2
4.777636057E2,1.211221486E-1,1.805006236E-2,2.274566889E-3
4.777735657E2,3.927165449E-2,4.821497083E-2,-3.835422635E-2
4.777835257E2,-3.224564016E-2,8.253257185E-2,-6.264882267E-2
4.777934857E2,-8.182067335E-2,8.389760435E-2,-3.852847338E-2
4.778034457E2,-9.107155323E-2,8.370172262E-2,-2.926414490E-2
4.778134057E2,-8.448758841E-2,9.964532554E-2,6.791540980E-4
4.778233657E2,-1.078764510E-1,1.262679908E-1,1.420639515E-2
4.778333257E2,-1.319061685E-1,1.178781134E-1,-9.694098830E-3
4.778432857E2,-1.120232964E-1,4.685081542E-2,-7.194648027E-2
4.778532457E2,-8.884610295E-2,-3.770781666E-2,-7.166172087E-2
4.778632057E2,-7.240490198E-2,-8.597921312E-2,-2.640836477E-2
4.778731657E2,-8.292638183E-2,-9.939564943E-2,5.965914130E-3
4.778831257E2,-9.824491739E-2,-6.462810516E-2,4.483294129E-2
4.778930857E2,-8.568334401E-2,-5.311522990E-2,7.310189009E-3
4.779030457E2,-9.904715538E-2,-2.640397936E-2,-4.356584966E-2
4.779130057E2,-1.278750980E-1,9.328647852E-3,-4.176432252E-2
4.779229657E2,-1.358442682E-1,6.584374130E-2,-3.668250740E-2
4.779329257E2,-8.810409129E-2,9.875859529E-2,-1.816496015E-2
4.779428857E2,-3.543471158E-2,8.684693992E-2,-8.285212219E-3
4.779528457E2,5.813301802E-2,6.421704590E-2,1.840264946E-2
4.779628057E2,8.874202251E-2,4.102640390E-2,4.720281780E-2
4.779727657E2,8.711766601E-2,2.702641547E-2,3.804520100E-2
4.779827257E2,6.467897594E-2,2.642824531E-2,2.053366721E-2
4.779926857E2,4.892540753E-2,5.339092612E-3,8.179669976E-3
4.780026457E2,3.263448000E-2,-2.534651041E-2,1.020602256E-2
4.780126057E2,4.008383274E-2,-7.809716642E-2,8.856192827E-3
4.780225657E2,5.688405275E-2,-9.666880041E-2,1.436485469E-2
4.780325257E2,3.742627323E-2,-4.367782384E-2,4.929436684E-2
4.780424857E2,6.328499973E-2,2.160341531E-2,3.136914253E-2
4.780524457E2,9.265790284E-2,5.349763781E-2,2.684252053E-2
4.780624061E2,8.595640898E-2,6.906731129E-2,-1.280949533E-2
4.780723661E2,7.313580394E-2,7.954873770E-2,-4.964929283E-2
4.780823261E2,5.034043372E-2,9.684567869E-2,-3.122793227E-2
4.780922871E2,3.402085483E-2,1.275491157E-1,1.613071382E-2
4.781022471E2,4.860439539E-2,1.563831979E-1,5.400459141E-2
4.781122071E2,7.635118783E-2,1.664851400E-1,4.913970798E-2
4.781221671E2,1.261905152E-1,1.471220854E-1,2.279069245E-2
4.781321271E2,1.482356876E-1,1.033200082E-1,-1.489227355E-2
4.781420871E2,9.108675599E-2,6.208719760E-2,-2.665745616E-3
4.781520471E2,5.886041164E-2,3.967335820E-4,4.840617478E-2
4.781620071E2,4.745073974E-2,-6.118614167E-2,9.146857917E-2
4.781719671E2,4.931483209E-2,-1.219685331E-1,1.196591753E-1
4.781819271E2,5.108770788E-2,-1.155313334E-1,8.749013364E-2
4.781918871E2,7.018471420E-2,-9.428664476E-2,4.233208716E-2
4.782018471E2,6.597530365E-2,-6.769321561E-3,-3.750988841E-3
4.782118071E2,4.126672447E-2,7.339863628E-2,-1.180669785E-2
4.782217671E2,2.373911083E-2,1.324382651E-1,-2.447059751E-2
4.782317271E2,1.146755934E-2,1.469042766E-1,-5.805408061E-3
4.782416871E2,1.891048014E-2,1.102144602E-1,-2.941003293E-2
4.782516471E2,3.462487221E-2,7.955019951E-2,-2.807423651E-2
4.782616071E2,5.655076146E-2,7.231222361E-2,-2.967754304E-2
4.782715671E2,1.458763361E-2,7.559835881E-2,-3.310664266E-2
4.782815271E2,-3.911728799E-2,6.384516299E-2,-1.155117452E-2
4.782914871E2,-1.107749158E-1,5.734539807E-2,3.458569586E-2
4.783014471E2,-1.412430024E-1,3.356828034E-2,7.617050886E-2
4.783114071E2,-1.013357556E-1,9.635626674E-3,7.872632682E-2
4.783213671E2,-2.604700685E-2,-4.959959149E-2,8.128711492E-2
4.783313271E2,7.563724279E-2,-1.303522709E-1,6.834050238E-2
4.783412871E2,1.268378019E-1,-1.949435386E-1,5.542458773E-2
4.783512471E2,8.489513934E-2,-2.116841170E-1,5.438524514E-2
4.783612071E2,2.476178885E-2,-1.555140093E-1,7.525366545E-2
4.783711671E2,6.265291572E-3,-1.104138502E-1,5.849496067E-2
4.783811271E2,7.472741604E-3,-9.252312452E-2,3.884422302E-2
4.783910871E2,-1.315272689E-2,-5.843824267E-2,-3.885533273E-2
4.784010471E2,3.081424177E-2,1.230809659E-2,-8.059802055E-2
4.784110071E2,1.906133831E-2,9.632469177E-2,-1.032223597E-1
4.784209671E2,-8.792458177E-3,2.316085044E-1,-1.003423136E-1
4.784309271E2,5.472409129E-3,3.134519818E-1,-6.594138980E-2
4.784408871E2,-4.884822428E-2,3.310211107E-1,-7.391114473E-2
4.784508471E2,-5.494979382E-2,2.912422103E-1,-8.795791090E-2
4.784608071E2,1.234639585E-2,1.712669930E-1,-1.016137907E-1
4.784707671E2,2.771112442E-2,9.235238582E-2,-9.587182492E-2
4.784807271E2,2.190600872E-2,3.695177168E-2,-5.839146495E-2
4.784906871E2,-2.685041428E-3,2.510238916E-2,-3.103643596E-2
4.785006471E2,-1.679086447E-2,3.429128855E-2,-1.592372239E-2
4.785106071E2,5.646071434E-3,9.151184857E-3,-4.003763974E-2
4.785205671E2,2.615810394E-2,-3.017455637E-2,-5.435191602E-2
4.785305271E2,3.821272373E-2,-7.627955943E-2,-5.307371467E-2
4.785404871E2,5.268926024E-2,-1.098402384E-1,-7.081562877E-3
4.785504471E2,3.215968609E-2,-1.155251938E-1,2.271087795E-2
4.785604071E2,1.828833640E-2,-1.138800797E-1,-1.867600679E-3
4.785703671E2,1.138979137E-2,-9.965234220E-2,2.361339569E-2
4.785803271E2,-4.917157531E-2,-6.333353162E-2,-1.192831993E-3
4.785902871E2,-8.927996635E-2,-1.924172491E-2,-6.275056422E-2
4.786002471E2,-1.328358757E-1,4.126380086E-3,-3.998910785E-2
4.786102071E2,-1.956349719E-1,4.033467829E-2,-1.934258938E-3
4.786201671E2,-2.318292367E-1,3.454710424E-2,1.470253140E-2
4.786301271E2,-2.450819510E-1,1.532145917E-2,3.919388652E-2
4.786400871E2,-1.836359006E-1,-5.252553821E-3,3.173985600E-2
4.786500471E2,-1.316600007E-1,-1.006598175E-3,1.315038800E-2
4.786600071E2,-1.441239256E-1,1.556177974E-2,3.158198118E-2
4.786699671E2,-1.774694270E-1,5.077839017E-2,3.528619230E-2
4.786799271E2,-1.380960310E-1,3.109023035E-2,3.386765778E-2
4.786898871E2,-6.267221153E-2,-1.048551947E-2,2.253692329E-2
4.786998471E2,2.269889116E-2,-2.669926375E-2,4.835647345E-3
4.787098071E2,9.683106065E-2,-3.691376477E-2,-1.121379018E-2
4.787197671E2,1.776255476E-1,-4.349480599E-2,6.348322034E-3
4.787297271E2,2.157318521E-1,-2.451240510E-2,2.972256660E-2
4.787396871E2,2.283057046E-1,-2.530090213E-2,4.197394520E-2
4.787496471E2,2.067704093E-1,-2.874286562E-2,6.701727748E-2
4.787596071E2,1.708030164E-1,-3.775897980E-2,8.855169564E-2
4.787695671E2,1.696797663E-1,-1.194206089E-2,1.194013131E-1
4.787795271E2,1.484046721E-1,4.144389510E-2,1.369452989E-1
4.787894871E2,1.378030854E-1,8.636746824E-2,1.535923219E-1
4.787994471E2,1.190721148E-1,1.402127230E-1,1.164367747E-1
4.788094071E2,9.786017060E-2,1.699618945E-1,1.249146527E-1
4.788193671E2,4.455285966E-2,2.173939231E-1,9.783239633E-2
4.788293271E2,2.636509538E-2,2.027036709E-1,9.583060205E-2
4.788392871E2,5.740503967E-2,1.732872060E-1,9.275847495E-2
4.788492481E2,1.178173023E-1,1.043625668E-1,8.337661743E-2
4.788592071E2,1.645213526E-1,4.418536216E-2,3.534583390E-2
4.788691681E2,1.904403055E-1,1.026244819E-2,-2.096753061E-2
4.788791281E2,1.621660942E-1,3.661409497E-2,-5.149701297E-2
4.788890881E2,1.144779575E-1,9.395481527E-2,-4.949434161E-2
4.788990481E2,9.812563419E-2,1.316316417E-1,-1.510686636E-2
4.789090081E2,6.951988578E-2,1.358001217E-1,1.825032949E-2
4.789189681E2,4.607839823E-2,1.359743688E-1,8.069683850E-2
4.789289281E2,4.128134251E-2,1.233113462E-1,1.405062532E-1
4.789388881E2,8.407126665E-2,9.312948078E-2,1.650107646E-1
4.789488481E2,1.051498944E-1,4.353866011E-2,1.884148300E-1
4.789588081E2,1.520568430E-1,-1.359477639E-3,1.694663429E-1
4.789687681E2,2.240553635E-1,-5.121985495E-2,1.190259218E-1
4.789787281E2,2.300277096E-1,-1.024753779E-1,7.119569778E-2
4.789886881E2,1.636319911E-1,-1.350709739E-1,4.339744985E-2
4.789986481E2,8.651598752E-2,-8.027876258E-2,3.304144621E-2
4.790086081E2,-1.695926428E-2,-5.812132359E-3,4.220988035E-2
4.790185681E2,-6.863637149E-2,7.541972637E-2,4.228530943E-2
4.790285281E2,-3.965757072E-2,9.404954016E-2,-1.857631177E-2
4.790384881E2,-1.707386971E-2,7.899062097E-2,-1.083144075E-1
4.790484481E2,-3.676553786E-2,7.737825125E-2,-1.427498299E-1
4.790584081E2,-7.341880918E-2,7.649736822E-2,-1.065023553E-1
4.790683671E2,-1.015713984E-1,5.533307880E-2,-4.413507611E-2
4.790783271E2,-1.508540708E-1,2.003782332E-2,-8.742756844E-3
4.790882871E2,-1.952221584E-1,-1.115327150E-2,1.722414315E-2
4.790982471E2,-2.099828696E-1,-5.157478094E-2,1.365324855E-2
4.791082071E2,-2.343224895E-1,-7.688094556E-2,-3.500932664E-2
4.791181671E2,-2.247277933E-1,-5.956967890E-2,-6.500437349E-2
4.791281271E2,-1.979025221E-1,-5.543452799E-3,-5.752110690E-2
4.791380871E2,-1.339901161E-1,1.970511675E-2,-8.042903602E-2
4.791480471E2,-9.582884789E-2,5.726704538E-2,-9.598672271E-2
4.791580071E2,-6.579871774E-2,6.684829295E-2,-1.033553839E-1
4.791679671E2,-7.159038484E-2,6.944387197E-2,-9.424659133E-2
4.791779271E2,-8.494659483E-2,6.254328042E-2,-6.883049905E-2
4.791878871E2,-8.633647799E-2,5.920013487E-2,-2.570757598E-2
4.791978471E2,-8.516820431E-2,4.755891323E-2,-3.455119729E-3
4.792078071E2,-9.048566222E-2,3.085049450E-2,7.482097149E-3
4.792177671E2,-5.303716958E-2,2.769884527E-2,2.140080929E-4
4.792277271E2,-4.420495033E-3,3.967979014E-2,-8.406834304E-3
4.792376871E2,2.847652495E-2,5.169991136E-2,-5.625313818E-3
4.792476471E2,5.670103490E-2,5.395752132E-2,1.336264193E-2
4.792576071E2,4.055979609E-2,5.892122269E-2,1.086471140E-2
4.792675671E2,2.348768055E-2,8.393795013E-2,5.540412247E-2
4.792775271E2,5.307459176E-2,1.189162865E-1,1.554072976E-2
4.792874871E2,1.035816711E-1,1.075165549E-1,9.264328480E-3
4.792974471E2,1.322365361E-1,1.212013784E-1,3.366066635E-2
4.793074071E2,1.843334734E-1,9.063768983E-2,6.113293201E-2
4.793173671E2,2.279104328E-1,1.432304710E-2,9.300347328E-2
4.793273271E2,2.706155723E-1,-4.783957958E-2,9.964883387E-2
4.793372871E2,3.173541212E-1,-8.311495453E-2,1.030226773E-1
4.793472471E2,3.393513465E-1,-6.927430272E-2,8.733693659E-2
4.793572071E2,3.419516033E-1,-4.164796293E-2,6.479825914E-2
4.793671681E2,3.122892630E-1,9.303504825E-3,1.301376781E-1
4.793771281E2,2.442224103E-1,4.989370644E-2,1.707065374E-1
4.793870881E2,2.046326673E-1,6.860947430E-2,2.064020348E-1
4.793970481E2,1.845433885E-1,6.426528543E-2,1.895439273E-1
4.794070081E2,1.908221287E-1,4.484200448E-2,1.386784136E-1
4.794169681E2,1.544851917E-1,5.104209960E-2,9.367648780E-2
4.794269281E2,9.172527194E-2,4.937505841E-2,1.363985842E-1
4.794368881E2,6.620042145E-2,3.912664354E-2,1.411114401E-1
4.794468481E2,7.420467496E-2,3.404132009E-2,1.328803146E-1
4.794568081E2,9.889629722E-2,1.081091702E-2,7.896840155E-2
4.794667681E2,1.097376198E-1,4.220754147E-2,-3.138493001E-3
4.794767281E2,8.379469335E-2,1.091561142E-1,-6.797855973E-2
4.794866881E2,3.256548285E-2,1.838288587E-1,-1.106921777E-1
4.794966481E2,-1.438415051E-2,2.160581267E-1,-1.127351949E-1
4.795066081E2,5.198174715E-4,2.444448969E-1,-1.141165996E-1
4.795165681E2,8.504775167E-3,2.229429308E-1,-8.480158389E-2
4.795265281E2,3.392905354E-2,1.996198493E-1,-4.010459036E-2
4.795364881E2,6.939124703E-2,1.400981176E-1,-2.277987510E-2
