"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.136736070E2,-8.935354650E-2,1.224221945E0,-9.745997190E-2
4.136835660E2,-1.149091199E-1,1.271362901E0,-9.466949850E-2
4.136935250E2,-1.457493156E-1,1.303202868E0,-8.565682918E-2
4.137034840E2,-1.745101959E-1,1.337481499E0,-7.353653014E-2
4.137134440E2,-1.909314990E-1,1.380845547E0,-6.687116623E-2
4.137234030E2,-1.949628294E-1,1.426536202E0,-6.199572980E-2
4.137333620E2,-1.842244267E-1,1.466320276E0,-5.582198873E-2
4.137433210E2,-1.631142646E-1,1.504312158E0,-4.412244260E-2
4.137532810E2,-1.405064315E-1,1.537275672E0,-2.819194831E-2
4.137632400E2,-1.124726683E-1,1.573587298E0,-1.874957606E-2
4.137731990E2,-9.098441899E-2,1.589544415E0,-1.737485267E-2
4.137831580E2,-8.456961066E-2,1.606735945E0,-1.878499053E-2
4.137931180E2,-1.063002050E-1,1.617309451E0,-1.864677295E-2
4.138030770E2,-1.383470595E-1,1.629491568E0,-2.595461719E-2
4.138130360E2,-2.113355249E-1,1.697951794E0,-6.041591987E-2
4.138229950E2,-2.434246838E-1,1.658838749E0,-4.721252620E-2
4.138329550E2,-2.321510017E-1,1.669479728E0,-3.247805312E-2
4.138429140E2,-2.008131742E-1,1.663468003E0,-2.492371574E-2
4.138528730E2,-1.693287641E-1,1.648215532E0,-1.187289599E-2
4.138628330E2,-1.363524795E-1,1.651764512E0,-6.460425910E-3
4.138727920E2,-1.134990975E-1,1.659192324E0,-1.451702043E-2
4.138827510E2,-1.176262125E-1,1.662651777E0,-2.837278321E-2
4.138927100E2,-1.112338305E-1,1.656245232E0,-4.487080127E-2
4.139026690E2,-9.288132191E-2,1.645835042E0,-6.488403678E-2
4.139126290E2,-7.659263164E-2,1.636117697E0,-7.843260467E-2
4.139225880E2,-6.221191585E-2,1.635177255E0,-8.355733752E-2
4.139325470E2,-4.443504661E-2,1.630312681E0,-7.655535638E-2
4.139425070E2,-3.310970217E-2,1.642279863E0,-7.369724661E-2
4.139524660E2,-3.736330569E-2,1.656725883E0,-7.209322602E-2
4.139624250E2,-3.203340992E-2,1.683638930E0,-7.625479996E-2
4.139723840E2,-2.487296797E-2,1.705335975E0,-8.758947998E-2
4.139823440E2,-1.422367431E-2,1.710464835E0,-1.020259708E-1
4.139923036E2,1.443170710E-3,1.716395617E0,-1.207474545E-1
4.140022626E2,4.491226003E-2,1.719761133E0,-1.405614913E-1
4.140122216E2,8.493344486E-2,1.699481368E0,-1.541321576E-1
4.140221816E2,1.027190238E-1,1.675794363E0,-1.615265608E-1
4.140321406E2,1.139343977E-1,1.657404184E0,-1.669612825E-1
4.140420996E2,1.256595254E-1,1.648001313E0,-1.709636003E-1
4.140520586E2,1.548605561E-1,1.651040792E0,-1.779482663E-1
4.140620186E2,1.830034852E-1,1.651846170E0,-1.819207817E-1
4.140719776E2,1.946377754E-1,1.661505699E0,-1.814294308E-1
4.140819366E2,2.111666203E-1,1.668544769E0,-1.738777757E-1
4.140918956E2,1.981267184E-1,1.675493717E0,-1.713187546E-1
4.141018556E2,1.661181152E-1,1.717752934E0,-1.653712541E-1
4.141118146E2,1.379772872E-1,1.731671691E0,-1.697928905E-1
4.141217736E2,1.358289123E-1,1.732366204E0,-1.773106009E-1
4.141317326E2,1.542209685E-1,1.743238330E0,-1.835719496E-1
4.141416926E2,1.962257177E-1,1.743584394E0,-1.927959472E-1
4.141516516E2,2.357747257E-1,1.721317768E0,-1.965179890E-1
4.141616106E2,2.603653669E-1,1.713773131E0,-1.979601979E-1
4.141715706E2,2.702938914E-1,1.711705208E0,-1.992776692E-1
4.141815296E2,2.615371644E-1,1.716983318E0,-2.068542242E-1
4.141914886E2,2.353710681E-1,1.748364449E0,-2.176722586E-1
4.142014476E2,1.801581532E-1,1.824808002E0,-2.294889688E-1
4.142114076E2,1.284491569E-1,1.890867233E0,-2.342174053E-1
4.142213666E2,1.053877100E-1,1.943860292E0,-2.380988449E-1
4.142313256E2,9.552256018E-2,1.973411202E0,-2.419516295E-1
4.142412846E2,9.322109818E-2,1.973670363E0,-2.382386625E-1
4.142512446E2,9.323734790E-2,1.964132786E0,-2.186465859E-1
4.142612036E2,9.567836672E-2,1.939593554E0,-1.945389807E-1
4.142711626E2,8.088344336E-2,1.927920699E0,-1.651691049E-1
4.142811216E2,6.415194273E-2,1.930769086E0,-1.417147815E-1
4.142910816E2,5.071868747E-2,1.940000653E0,-1.323993057E-1
4.143010406E2,5.059820414E-2,1.938751459E0,-1.247857437E-1
4.143109996E2,5.508243665E-2,1.920671344E0,-1.262512803E-1
4.143209586E2,5.401299894E-2,1.909194589E0,-1.367837936E-1
4.143309186E2,4.526238516E-2,1.859356642E0,-1.410200894E-1
4.143408776E2,3.903798014E-2,1.786869526E0,-1.320521683E-1
4.143508366E2,4.936359078E-2,1.715753078E0,-1.084118262E-1
4.143607956E2,5.939386040E-2,1.652235031E0,-7.354930788E-2
4.143707556E2,6.592819095E-2,1.589505911E0,-4.221296310E-2
4.143807146E2,7.335274667E-2,1.531204581E0,-9.051155299E-3
4.143906736E2,7.589260489E-2,1.485277057E0,1.235160418E-2
4.144006326E2,8.329338580E-2,1.459064722E0,2.163127065E-2
4.144105926E2,9.910617024E-2,1.439963698E0,2.182062156E-2
4.144205516E2,1.204812303E-1,1.381133914E0,9.823080152E-3
4.144305106E2,1.430315524E-1,1.319644213E0,1.870614942E-3
4.144404696E2,1.504050195E-1,1.255666614E0,-3.934813198E-3
4.144504296E2,1.515104920E-1,1.216682553E0,7.647274993E-3
4.144603886E2,1.423417032E-1,1.194463015E0,1.608216576E-2
4.144703476E2,1.331277043E-1,1.146249890E0,1.634901389E-2
4.144803066E2,9.787805378E-2,1.162459612E0,-9.737187065E-3
4.144902666E2,9.736593068E-2,1.087679148E0,-4.926186521E-3
4.145002256E2,1.159761697E-1,9.997895956E-1,1.538561750E-2
4.145101846E2,1.029501185E-1,9.860476851E-1,1.197037939E-2
4.145201436E2,6.792102754E-2,9.585271478E-1,2.745748498E-4
4.145301036E2,4.843254015E-2,8.834227920E-1,-4.814725835E-3
4.145400626E2,7.179117203E-2,8.215655088E-1,-6.489315536E-3
4.145500216E2,8.808626235E-2,7.431790829E-1,-2.348001674E-2
4.145599816E2,4.294563830E-2,6.733728647E-1,-5.437016115E-2
4.145699406E2,-3.327802569E-2,6.455931664E-1,-7.835059613E-2
4.145798996E2,-8.450391144E-2,6.057914495E-1,-9.497310966E-2
4.145898586E2,-1.118556410E-1,5.015563965E-1,-1.192515567E-1
4.145998186E2,-9.865032881E-2,3.434883952E-1,-1.306185871E-1
4.146097776E2,-7.208795846E-2,1.783220619E-1,-1.212437302E-1
4.146197366E2,-6.265975535E-2,1.870473661E-2,-1.089342162E-1
4.146296956E2,-8.623299003E-2,-1.457776874E-1,-1.012232974E-1
4.146396556E2,-1.172112077E-1,-2.940396369E-1,-1.129393205E-1
4.146496146E2,-1.376773417E-1,-4.148824215E-1,-1.234391034E-1
4.146595736E2,-1.425186694E-1,-5.361343026E-1,-1.304049939E-1
4.146695326E2,-1.548957080E-1,-6.624139547E-1,-1.271066815E-1
4.146794926E2,-1.468719840E-1,-7.692185640E-1,-1.195824519E-1
4.146894516E2,-1.190914810E-1,-8.483749032E-1,-1.111639366E-1
4.146994106E2,-7.950267941E-2,-9.256029725E-1,-1.056005806E-1
4.147093696E2,-3.899839148E-2,-1.009792686E0,-9.978050739E-2
4.147193296E2,-8.383903187E-4,-1.084535956E0,-8.920618147E-2
4.147292886E2,3.390041366E-2,-1.140806079E0,-7.110893726E-2
4.147392476E2,6.972637028E-2,-1.172748685E0,-5.507656932E-2
4.147492066E2,1.036611646E-1,-1.192985058E0,-3.773859143E-2
4.147591666E2,1.401179284E-1,-1.231692672E0,-2.457698435E-2
4.147691256E2,1.495670825E-1,-1.264979959E0,-7.649933919E-3
4.147790846E2,1.266152114E-1,-1.285650730E0,1.488201227E-2
4.147890436E2,9.571162611E-2,-1.310477614E0,3.956152499E-2
4.147990036E2,7.425820827E-2,-1.345843911E0,7.007642090E-2
4.148089626E2,5.466453731E-2,-1.394084692E0,1.104877591E-1
4.148189216E2,4.706450179E-2,-1.448358774E0,1.622930467E-1
4.148288806E2,4.110834002E-2,-1.519145012E0,2.197619230E-1
4.148388406E2,4.786425456E-2,-1.608249903E0,2.766258717E-1
4.148487996E2,5.485745147E-2,-1.717863679E0,3.280696273E-1
4.148587586E2,4.818563536E-2,-1.824007392E0,3.650526702E-1
4.148687186E2,2.953764983E-2,-1.942783833E0,3.902049065E-1
4.148786776E2,1.568125933E-2,-2.087932110E0,4.032804966E-1
4.148886366E2,8.603109978E-3,-2.255728722E0,4.138676226E-1
4.148985956E2,1.170091797E-2,-2.421248198E0,4.308504760E-1
4.149085556E2,3.470716625E-2,-2.579531431E0,4.463450313E-1
4.149185146E2,5.663508549E-2,-2.721862078E0,4.485206604E-1
4.149284736E2,6.874607503E-2,-2.823048353E0,4.448926449E-1
4.149384326E2,8.726192266E-2,-2.888059616E0,4.263711274E-1
4.149483926E2,9.376589209E-2,-2.920032978E0,3.959120214E-1
4.149583516E2,7.159066200E-2,-2.933521271E0,3.620930910E-1
4.149683106E2,4.086364061E-2,-2.927007198E0,3.262099326E-1
4.149782696E2,1.045312174E-2,-2.892965555E0,2.844917774E-1
4.149882296E2,-5.288557149E-3,-2.839264870E0,2.322874218E-1
4.149981881E2,3.182326909E-4,-2.770716190E0,1.814527512E-1
4.150081471E2,-3.202745318E-2,-2.686123133E0,1.460268497E-1
4.150181061E2,-7.960077375E-2,-2.601391792E0,1.196429208E-1
4.150280661E2,-1.100375056E-1,-2.498002529E0,1.057827622E-1
4.150380251E2,-1.155448928E-1,-2.416023970E0,1.039651558E-1
4.150479841E2,-1.284937263E-1,-2.344544888E0,1.022785753E-1
4.150579431E2,-1.253601015E-1,-2.290533543E0,9.425085783E-2
4.150679031E2,-1.137825474E-1,-2.255141973E0,7.916405052E-2
4.150778621E2,-1.032573879E-1,-2.235920668E0,4.554338753E-2
4.150878211E2,-1.153915524E-1,-2.214736462E0,1.389011834E-2
4.150977801E2,-1.367009431E-1,-2.217001438E0,-1.456004195E-2
4.151077401E2,-1.462345272E-1,-2.239355803E0,-3.696708009E-2
4.151176991E2,-1.309229732E-1,-2.275563717E0,-5.423781648E-2
4.151276581E2,-9.865664691E-2,-2.295207977E0,-6.887934357E-2
4.151376171E2,-5.587963387E-2,-2.297121763E0,-8.077781647E-2
4.151475771E2,-4.421501886E-3,-2.298692465E0,-9.102512896E-2
4.151575361E2,2.892848291E-2,-2.261495113E0,-7.960215956E-2
4.151674951E2,3.849296272E-2,-2.211809397E0,-5.980288982E-2
4.151774551E2,3.981423751E-2,-2.186743498E0,-3.621419892E-2
4.151874141E2,4.811850563E-2,-2.182754755E0,-2.596051898E-3
4.151973731E2,7.710891217E-2,-2.157679558E0,3.056856431E-2
4.152073321E2,1.076417938E-1,-2.124905586E0,5.258624628E-2
4.152172921E2,1.413206160E-1,-2.079916239E0,6.686038524E-2
4.152272511E2,1.320325881E-1,-2.043397188E0,1.045070961E-1
4.152372101E2,1.107453555E-1,-1.936562657E0,1.410262287E-1
4.152471691E2,8.495903015E-2,-1.901566267E0,1.824213415E-1
4.152571291E2,9.189447761E-2,-1.858766913E0,2.180126309E-1
4.152670881E2,1.190121099E-1,-1.824988723E0,2.499979883E-1
4.152770471E2,1.531160623E-1,-1.801713347E0,2.723907828E-1
4.152870061E2,1.967724562E-1,-1.787249207E0,2.779392004E-1
4.152969661E2,2.360741049E-1,-1.797001123E0,2.638916969E-1
4.153069251E2,2.605696023E-1,-1.806908607E0,2.495940030E-1
4.153168841E2,2.704186738E-1,-1.798699021E0,2.402905077E-1
4.153268431E2,2.627013922E-1,-1.771198153E0,2.297731489E-1
4.153368031E2,2.464266270E-1,-1.729811430E0,2.194593847E-1
4.153467621E2,2.305347472E-1,-1.669081807E0,2.117655128E-1
4.153567211E2,2.214723974E-1,-1.582026720E0,2.015386969E-1
4.153666801E2,2.267142981E-1,-1.489587545E0,1.950437874E-1
4.153766401E2,2.314401269E-1,-1.401070237E0,1.924618632E-1
4.153865991E2,2.360780239E-1,-1.322019100E0,1.927662641E-1
4.153965581E2,2.338729352E-1,-1.249002337E0,1.929890215E-1
4.154065181E2,2.219526321E-1,-1.178733826E0,1.888853610E-1
4.154164771E2,2.037853450E-1,-1.098620057E0,1.861100793E-1
4.154264361E2,1.804001331E-1,-1.021125793E0,1.810857654E-1
4.154363951E2,1.480491012E-1,-9.576560259E-1,1.772557348E-1
4.154463551E2,1.364568919E-1,-9.070754051E-1,1.717861444E-1
4.154563141E2,1.434442401E-1,-8.696668148E-1,1.678193659E-1
4.154662731E2,1.593206823E-1,-8.230905533E-1,1.559619009E-1
4.154762321E2,1.497945637E-1,-7.849122882E-1,1.324789524E-1
4.154861921E2,1.276615560E-1,-7.579200864E-1,1.252873391E-1
4.154961511E2,1.201708019E-1,-7.386919260E-1,1.378201842E-1
4.155061101E2,1.059804112E-1,-7.464044094E-1,1.302285790E-1
4.155160691E2,9.743813425E-2,-7.451480627E-1,1.058129817E-1
4.155260291E2,8.854451030E-2,-7.183673382E-1,8.921616524E-2
4.155359881E2,7.885563374E-2,-6.979591846E-1,6.879903376E-2
4.155459471E2,6.901898235E-2,-6.746568084E-1,7.100573182E-2
4.155559061E2,6.317232549E-2,-6.561740041E-1,6.111275777E-2
4.155658661E2,5.884228647E-2,-6.108680367E-1,3.916058689E-2
4.155758251E2,5.474626645E-2,-5.443871617E-1,3.692551702E-2
4.155857841E2,5.734498054E-2,-4.778661728E-1,4.448942840E-2
4.155957441E2,6.532948464E-2,-4.171036482E-1,5.362021923E-2
4.156057031E2,5.776450410E-2,-3.438568711E-1,1.000135466E-1
4.156156621E2,4.419746250E-2,-2.931644917E-1,8.820601553E-2
4.156256211E2,3.476028517E-2,-2.281687111E-1,6.348256022E-2
4.156355811E2,1.904318482E-2,-1.633839905E-1,3.419272229E-2
4.156455401E2,-3.837363562E-3,-1.106901392E-1,2.934935037E-3
4.156554991E2,-1.785685495E-2,-6.607727706E-2,-1.118235663E-2
4.156654581E2,-2.556697279E-2,-3.447328135E-2,-1.918275841E-2
4.156754181E2,-1.212351676E-2,-1.216677483E-2,-2.674026974E-2
4.156853771E2,-1.492178300E-3,7.988294587E-3,-4.233600572E-2
4.156953361E2,-4.327329341E-3,2.789587900E-2,-4.823090881E-2
4.157052951E2,-7.833912969E-3,3.896477818E-2,-5.820710957E-2
4.157152551E2,-3.952790983E-3,4.574358091E-2,-6.081728637E-2
4.157252141E2,9.249564260E-3,6.535749882E-2,-6.461548805E-2
4.157351731E2,4.115361720E-3,9.442173690E-2,-6.415156275E-2
4.157451321E2,-1.493609324E-2,1.356051266E-1,-6.484211981E-2
4.157550921E2,-3.628296405E-2,1.784197539E-1,-6.167642027E-2
4.157650511E2,-6.245784461E-2,2.140190303E-1,-5.476045609E-2
4.157750101E2,-8.960777521E-2,2.532325983E-1,-4.705140740E-2
4.157849691E2,-1.162100881E-1,3.053836823E-1,-4.013597965E-2
4.157949291E2,-1.309535503E-1,3.602105975E-1,-3.543429449E-2
4.158048881E2,-1.177709103E-1,4.127611518E-1,-3.389392421E-2
4.158148471E2,-9.019525349E-2,4.570155144E-1,-3.556612507E-2
4.158248071E2,-6.689152867E-2,5.003185272E-1,-3.914728016E-2
4.158347661E2,-5.121960491E-2,5.466800928E-1,-4.816647246E-2
4.158447251E2,-4.341707379E-2,5.969321132E-1,-5.623371899E-2
4.158546841E2,-3.737358004E-2,6.642091870E-1,-6.799145043E-2
4.158646441E2,-4.433748126E-2,7.408509851E-1,-7.148817927E-2
4.158746031E2,-6.596920639E-2,8.218857646E-1,-7.636028528E-2
4.158845621E2,-9.116484225E-2,9.019300342E-1,-8.072520792E-2
4.158945211E2,-9.588049352E-2,9.756255746E-1,-9.038316458E-2
4.159044811E2,-8.470666409E-2,1.018153787E0,-1.024736464E-1
4.159144401E2,-9.046418220E-2,1.053110480E0,-1.117841974E-1
4.159243991E2,-1.041333899E-1,1.112562418E0,-1.136316285E-1
4.159343581E2,-1.399771273E-1,1.178079009E0,-1.101968214E-1
4.159443181E2,-1.457290202E-1,1.232758522E0,-1.020475477E-1
4.159542771E2,-1.352478266E-1,1.268482089E0,-9.345258772E-2
4.159642361E2,-1.241962463E-1,1.292961836E0,-7.870480418E-2
4.159741951E2,-1.170977354E-1,1.319364905E0,-6.804031879E-2
4.159841551E2,-1.171973348E-1,1.352209926E0,-6.100797281E-2
4.159941141E2,-1.170494333E-1,1.387834430E0,-5.922870710E-2
4.160040730E2,-1.122858375E-1,1.409814596E0,-5.852776393E-2
4.160140330E2,-1.139415503E-1,1.418677807E0,-5.126678944E-2
4.160239920E2,-1.138507351E-1,1.428806067E0,-4.321338981E-2
4.160339510E2,-1.178844050E-1,1.429789424E0,-4.129485041E-2
4.160439100E2,-1.126022860E-1,1.421307802E0,-4.761799425E-2
4.160538700E2,-1.110935956E-1,1.427567840E0,-5.609683320E-2
4.160638290E2,-1.177999675E-1,1.441782713E0,-6.771247834E-2
4.160737880E2,-1.258922815E-1,1.466224194E0,-8.537629247E-2
4.160837470E2,-1.274201274E-1,1.500766993E0,-1.021651253E-1
4.160937070E2,-1.275091171E-1,1.532282472E0,-1.199258864E-1
4.161036660E2,-1.158971861E-1,1.562960267E0,-1.342233270E-1
4.161136250E2,-1.123248488E-1,1.602969885E0,-1.447540075E-1
4.161235840E2,-1.294074208E-1,1.646578908E0,-1.523280442E-1
4.161335440E2,-1.420687735E-1,1.687547088E0,-1.564497948E-1
4.161435030E2,-1.540173143E-1,1.724680305E0,-1.511237472E-1
4.161534620E2,-1.661784351E-1,1.760253072E0,-1.453926265E-1
4.161634220E2,-1.692661047E-1,1.808854938E0,-1.402221024E-1
4.161733810E2,-1.670081764E-1,1.854115009E0,-1.458095312E-1
4.161833400E2,-1.628398001E-1,1.873666883E0,-1.634939909E-1
4.161932990E2,-1.622254550E-1,1.887881279E0,-1.845777035E-1
4.162032590E2,-1.542471647E-1,1.884950399E0,-2.017665505E-1
4.162132180E2,-1.351150274E-1,1.868780613E0,-2.100825310E-1
4.162231770E2,-1.043371484E-1,1.848012567E0,-2.128857672E-1
4.162331360E2,-6.605641544E-2,1.821258783E0,-2.100774944E-1
4.162430960E2,-2.333797887E-2,1.799767375E0,-2.032246441E-1
4.162530550E2,-2.486227779E-3,1.807924390E0,-1.946173012E-1
4.162630140E2,-1.039332477E-3,1.828153968E0,-1.891216040E-1
4.162729730E2,-1.970518380E-3,1.831394792E0,-1.895121485E-1
4.162829330E2,-2.849894110E-3,1.825342536E0,-1.902160197E-1
4.162928920E2,-1.149243116E-2,1.811953068E0,-1.906144321E-1
4.163028510E2,2.520855283E-3,1.791669846E0,-1.893595606E-1
4.163128110E2,2.424636297E-2,1.781661153E0,-1.886350363E-1
4.163227700E2,3.770358115E-2,1.774571538E0,-1.959733814E-1
4.163327290E2,3.650470078E-2,1.779955268E0,-2.065614462E-1
4.163426880E2,3.101406433E-2,1.764338255E0,-2.208247930E-1
4.163526480E2,4.091298580E-2,1.769619226E0,-2.286081612E-1
4.163626070E2,4.201686755E-2,1.745463729E0,-2.372919321E-1
4.163725660E2,2.914293297E-2,1.747948885E0,-2.396084666E-1
4.163825250E2,7.727122400E-3,1.745547771E0,-2.433829755E-1
4.163924850E2,1.299719326E-2,1.715240121E0,-2.422199696E-1
4.164024440E2,2.487808652E-2,1.690497518E0,-2.335042506E-1
4.164124030E2,3.290303797E-2,1.672174811E0,-2.272801697E-1
4.164223630E2,3.910554200E-2,1.703864574E0,-2.300900668E-1
4.164323220E2,4.113380238E-2,1.769564748E0,-2.417789400E-1
4.164422810E2,4.925111681E-2,1.863492608E0,-2.648906708E-1
4.164522400E2,7.788379490E-2,1.863731861E0,-2.706119120E-1
4.164622000E2,4.809793085E-2,1.924140573E0,-2.909321189E-1
4.164721590E2,8.039463311E-3,1.964144945E0,-2.889499068E-1
4.164821180E2,-1.962332428E-2,1.974932671E0,-2.713964880E-1
4.164920770E2,-3.591528535E-2,1.968150496E0,-2.483397871E-1
4.165020370E2,-4.223683104E-2,1.953608871E0,-2.139975280E-1
4.165119960E2,-6.213613972E-2,1.947443366E0,-1.939701438E-1
4.165219550E2,-8.082859963E-2,1.963637233E0,-2.036251724E-1
4.165319140E2,-9.227009863E-2,2.021975994E0,-2.225245535E-1
4.165418740E2,-1.294337064E-1,2.003859520E0,-2.409261912E-1
4.165518330E2,-1.592593193E-1,2.017250776E0,-2.521507740E-1
4.165617920E2,-1.484575421E-1,2.065159321E0,-2.478055507E-1
4.165717510E2,-1.341493279E-1,2.006085157E0,-2.332033068E-1
4.165817110E2,-1.264336258E-1,1.980249047E0,-2.229804993E-1
4.165916700E2,-1.103119254E-1,1.949347496E0,-2.034103870E-1
4.166016290E2,-1.042569652E-1,1.981096625E0,-1.795476675E-1
4.166115890E2,-1.372333020E-1,1.884348512E0,-1.727777719E-1
4.166215480E2,-1.721745133E-1,1.854868650E0,-1.912617087E-1
4.166315070E2,-1.747229099E-1,1.841627359E0,-2.042331845E-1
4.166414660E2,-1.513014734E-1,1.829482198E0,-1.961403638E-1
4.166514260E2,-1.546877772E-1,1.741746902E0,-1.928952932E-1
4.166613850E2,-1.675156951E-1,1.669303060E0,-1.800625920E-1
4.166713440E2,-1.743204743E-1,1.609441400E0,-1.440779567E-1
4.166813030E2,-1.745942384E-1,1.536563158E0,-1.174087897E-1
4.166912630E2,-1.694155633E-1,1.464544892E0,-1.048184410E-1
4.167012220E2,-1.631643325E-1,1.405095100E0,-1.058336422E-1
4.167111810E2,-1.565268189E-1,1.331644416E0,-1.169350147E-1
4.167211410E2,-1.357192844E-1,1.243921399E0,-1.189678088E-1
4.167311000E2,-9.804987162E-2,1.137964964E0,-1.099501997E-1
4.167410590E2,-7.104914635E-2,1.039685726E0,-7.576932758E-2
4.167510180E2,-6.197595596E-2,1.010162473E0,-6.483454257E-2
4.167609780E2,-6.304148585E-2,9.813728929E-1,-5.624424666E-2
4.167709370E2,-6.248053163E-2,8.883365393E-1,-1.525552943E-2
4.167808960E2,-5.434510857E-2,8.525346518E-1,1.985079236E-2
4.167908550E2,-4.700603336E-2,8.212615252E-1,2.742574923E-2
4.168008150E2,-4.500519857E-2,8.500207067E-1,5.545751192E-3
4.168107740E2,-4.766240716E-2,8.252691031E-1,-1.493874379E-2
4.168207330E2,-7.195676677E-3,7.077211738E-1,9.323452599E-3
4.168306920E2,3.836886957E-2,5.717614889E-1,5.239741877E-2
4.168406520E2,2.073954046E-2,5.348466039E-1,6.302849203E-2
4.168506110E2,-5.592862144E-2,4.835922718E-1,5.167876557E-2
4.168605700E2,-1.211632863E-1,3.483313918E-1,6.983299553E-2
4.168705300E2,-1.268707365E-1,1.899063736E-1,9.095652401E-2
4.168804890E2,-1.050629094E-1,3.850006685E-2,9.275202453E-2
4.168904480E2,-7.954263687E-2,-1.295437962E-1,9.035784006E-2
4.169004070E2,-7.184264064E-2,-3.114757836E-1,8.789362013E-2
4.169103670E2,-7.079548389E-2,-4.856931269E-1,7.800343633E-2
4.169203260E2,-6.730887294E-2,-6.435314417E-1,6.225297228E-2
4.169302850E2,-5.561963841E-2,-7.767983675E-1,4.144903645E-2
4.169402440E2,-3.401021659E-2,-8.113227487E-1,-3.076622030E-3
4.169502040E2,-2.495127730E-2,-8.955485821E-1,-2.514864132E-2
4.169601630E2,1.513249241E-2,-9.895728230E-1,-7.851676084E-3
4.169701220E2,6.837859005E-2,-9.386959672E-1,-1.619243622E-2
4.169800820E2,1.058649793E-1,-8.924962282E-1,-3.271308914E-2
4.169900410E2,9.897389263E-2,-9.179461002E-1,-3.937830776E-2
4.170000011E2,1.084885672E-1,-8.688374162E-1,-1.095518842E-2
4.170099601E2,1.103692502E-1,-8.622961044E-1,1.825635508E-2
4.170199201E2,1.305165887E-1,-8.308380246E-1,2.502664365E-2
4.170298791E2,1.676241904E-1,-7.993285656E-1,1.566311903E-2
4.170398381E2,1.721997708E-1,-8.541942239E-1,1.248144079E-2
4.170497971E2,1.576502919E-1,-9.050700665E-1,2.603252605E-2
4.170597571E2,9.565110505E-2,-1.038048387E0,5.816649646E-2
4.170697161E2,4.535800964E-2,-1.200880527E0,8.276117593E-2
4.170796751E2,9.286025539E-3,-1.393604398E0,8.879643679E-2
4.170896341E2,1.443051035E-3,-1.527445555E0,6.181115657E-2
4.170995941E2,1.285391860E-3,-1.661816478E0,4.905994236E-2
4.171095531E2,-1.222243346E-2,-1.851542234E0,4.648453370E-2
4.171195121E2,-1.441634446E-2,-2.005740881E0,5.211552233E-2
4.171294721E2,-1.707075164E-2,-2.170145035E0,5.118740723E-2
4.171394311E2,7.636388764E-4,-2.306520700E0,4.584670439E-2
4.171493901E2,2.330359817E-2,-2.382416487E0,3.346793354E-2
4.171593491E2,2.558273077E-2,-2.468473911E0,1.035249420E-2
4.171693091E2,2.105875127E-2,-2.527271032E0,-3.830985725E-2
4.171792681E2,1.136511192E-2,-2.586303473E0,-8.929367363E-2
4.171892271E2,1.547258906E-2,-2.641775131E0,-1.102603376E-1
4.171991861E2,2.414916828E-2,-2.673223972E0,-1.180737913E-1
4.172091461E2,4.969442263E-2,-2.718658447E0,-1.141833067E-1
4.172191051E2,7.694708556E-2,-2.749612331E0,-8.034545183E-2
4.172290641E2,7.609995455E-2,-2.743062973E0,-3.072623350E-2
4.172390241E2,6.959544867E-2,-2.738902092E0,3.320667520E-2
4.172489831E2,6.188298762E-2,-2.722905874E0,7.793965936E-2
4.172589421E2,8.100262284E-2,-2.702499151E0,9.684677422E-2
4.172689011E2,9.572815150E-2,-2.666633129E0,1.019178182E-1
4.172788611E2,1.245440915E-1,-2.640590429E0,1.046470255E-1
4.172888201E2,1.280281246E-1,-2.600475311E0,1.033772379E-1
